RefSeq	Chr	Strand	Start	End	Symbol
AC189078.3_FGT004	7	-	65931117	65931600	AC189078.3_FG004
AC189084.3_FGT002	9	-	125051403	125051895	AC189084.3_FG002
AC189280.3_FGT001	4	+	171871759	171875450	AC189280.3_FG001
AC189694.3_FGT003	4	+	118302543	118303378	AC189694.3_FG003
AC189750.4_FGT004	7	-	152388542	152391232	AC189750.4_FG004
AC189752.3_FGT003	4	+	209269433	209269937	AC189752.3_FG003
AC189753.3_FGT002	9	-	133253754	133258967	AC189753.3_FG002
AC189770.3_FGT002	9	-	120942966	120948125	AC189770.3_FG002
AC189771.3_FGT001	5	-	73325083	73325518	AC189771.3_FG001
AC189792.3_FGT005	8	-	76747660	76748266	AC189792.3_FG005
AC189795.3_FGT001	10	+	144362543	144363263	AC189795.3_FG001
AC189796.3_FGT004	10	+	31197358	31200697	AC189796.3_FG004
AC189879.3_FGT003	9	+	87408374	87414276	AC189879.3_FG003
AC189883.3_FGT002	10	+	58126835	58127745	AC189883.3_FG002
AC190035.1_FGT005	2	+	178053060	178055296	AC190035.1_FG005
AC190225.2_FGT001	8	+	60844538	60846289	AC190225.2_FG001
AC190480.1_FGT007	2	-	231587067	231588660	AC190480.1_FG007
AC190485.1_FGT004	4	-	95568498	95569122	AC190485.1_FG004
AC190491.1_FGT002	3	+	11979018	11980243	AC190491.1_FG002
AC190496.1_FGT002	1	+	269004258	269005066	AC190496.1_FG002
AC190498.1_FGT007	1	-	262572552	262573175	AC190498.1_FG007
AC190507.1_FGT007	2	-	88395414	88396218	AC190507.1_FG007
AC190526.3_FGT004	5	-	156237128	156240525	AC190526.3_FG004
AC190544.2_FGT004	2	-	220581298	220581517	AC190544.2_FG004
AC190549.3_FGT004	3	+	7180811	7181234	AC190549.3_FG004
AC190560.2_FGT002	3	-	190031474	190032910	AC190560.2_FG002
AC190565.2_FGT003	9	+	62858725	62861057	AC190565.2_FG003
AC190570.3_FGT003	1	-	230828205	230829885	AC190570.3_FG003
AC190572.4_FGT001	3	+	119694068	119695605	AC190572.4_FG001
AC190576.2_FGT002	5	+	92319145	92319595	AC190576.2_FG002
AC190587.3_FGT005	9	-	114054272	114056982	AC190587.3_FG005
AC190589.2_FGT002	3	+	138574486	138575173	AC190589.2_FG002
AC190590.3_FGT001	10	-	53201932	53202457	AC190590.3_FG001
AC190609.3_FGT001	4	-	194461405	194464593	AC190609.3_FG001
AC190609.3_FGT002	4	-	194518162	194520236	AC190609.3_FG002
AC190609.3_FGT003	4	+	194520497	194521926	AC190609.3_FG003
AC190609.3_FGT004	4	-	194583415	194589029	AC190609.3_FG004
AC190609.3_FGT005	4	+	194494860	194495268	AC190609.3_FG005
AC190613.3_FGT001	2	+	76845012	76847919	AC190613.3_FG001
AC190614.3_FGT004	5	+	16715193	16715685	AC190614.3_FG004
AC190623.3_FGT001	3	+	192096911	192097671	AC190623.3_FG001
AC190623.3_FGT002	3	-	192102985	192106240	AC190623.3_FG002
AC190628.4_FGT007	4	-	181815145	181823634	AC190628.4_FG007
AC190630.2_FGT001	10	+	18013394	18015778	AC190630.2_FG001
AC190632.2_FGT004	4	+	151532806	151536233	AC190632.2_FG004
AC190634.1_FGT005	2	-	165069558	165070677	AC190634.1_FG005
AC190636.3_FGT005	5	-	814116	815211	AC190636.3_FG005
AC190638.3_FGT001	4	-	164827087	164827426	AC190638.3_FG001
AC190643.4_FGT011	5	-	212258577	212259140	AC190643.4_FG011
AC190652.3_FGT001	3	-	50086785	50091238	AC190652.3_FG001
AC190665.3_FGT006	3	+	52821258	52821828	AC190665.3_FG006
AC190671.4_FGT003	2	-	219295681	219296044	AC190671.4_FG003
AC190677.3_FGT003	2	-	104670244	104670916	AC190677.3_FG003
AC190685.3_FGT005	2	+	10355343	10356222	AC190685.3_FG005
AC190688.3_FGT006	8	+	169682505	169688260	AC190688.3_FG006
AC190693.1_FGT009	2	+	207744814	207745255	AC190693.1_FG009
AC190695.3_FGT003	1	+	77032868	77035712	AC190695.3_FG003
AC190701.3_FGT001	3	-	44555304	44561185	AC190701.3_FG001
AC190716.3_FGT001	5	-	8844620	8847253	AC190716.3_FG001
AC190734.2_FGT003	5	-	11858800	11859880	AC190734.2_FG003
AC190740.2_FGT004	1	+	66787299	66792809	AC190740.2_FG004
AC190743.3_FGT012	9	-	119454908	119455341	AC190743.3_FG012
AC190744.2_FGT010	2	-	58566488	58566827	AC190744.2_FG010
AC190749.3_FGT006	4	+	162114430	162115490	AC190749.3_FG006
AC190750.2_FGT014	2	+	3002399	3006559	AC190750.2_FG014
AC190751.4_FGT008	4	+	178838001	178838313	AC190751.4_FG008
AC190756.4_FGT007	9	+	16112249	16113383	AC190756.4_FG007
AC190757.3_FGT001	9	-	153367739	153370790	AC190757.3_FG001
AC190763.3_FGT002	1	-	145500899	145501385	AC190763.3_FG002
AC190771.2_FGT003	2	+	188512947	188513409	AC190771.2_FG003
AC190772.4_FGT011	4	-	28378947	28379568	AC190772.4_FG011
AC190788.2_FGT004	2	-	200349628	200350132	AC190788.2_FG004
AC190788.2_FGT005	2	+	200347224	200348734	AC190788.2_FG005
AC190789.3_FGT005	10	-	147743958	147744465	AC190789.3_FG005
AC190792.2_FGT006	2	+	1311863	1312530	AC190792.2_FG006
AC190799.2_FGT010	1	+	9062502	9063231	AC190799.2_FG010
AC190807.2_FGT001	2	-	163731396	163732226	AC190807.2_FG001
AC190809.2_FGT002	2	+	107706678	107707165	AC190809.2_FG002
AC190811.1_FGT003	2	+	146055936	146056740	AC190811.1_FG003
AC190812.3_FGT006	8	+	164200659	164201374	AC190812.3_FG006
AC190816.3_FGT007	4	+	36519028	36521398	AC190816.3_FG007
AC190832.2_FGT003	4	-	166373426	166375075	AC190832.2_FG003
AC190832.2_FGT006	4	-	166281123	166281648	AC190832.2_FG006
AC190834.3_FGT005	5	+	35789	37638	AC190834.3_FG005
AC190841.2_FGT007	2	-	230083974	230084298	AC190841.2_FG007
AC190851.3_FGT003	7	+	22564216	22565023	AC190851.3_FG003
AC190858.3_FGT004	2	+	59293355	59295337	AC190858.3_FG004
AC190858.3_FGT005	2	+	59345105	59346353	AC190858.3_FG005
AC190883.2_FGT005	3	+	200267429	200270496	AC190883.2_FG005
AC190885.4_FGT006	4	+	185124947	185125676	AC190885.4_FG006
AC190909.3_FGT004	5	-	64363734	64367310	AC190909.3_FG004
AC190913.3_FGT002	9	+	19361514	19362560	AC190913.3_FG002
AC190915.3_FGT007	1	-	273957174	273957793	AC190915.3_FG007
AC190922.3_FGT007	5	+	61542729	61543221	AC190922.3_FG007
AC190925.2_FGT002	5	-	115325114	115325594	AC190925.2_FG002
AC190932.3_FGT008	5	-	175458938	175460019	AC190932.3_FG008
AC190933.3_FGT004	3	-	16622723	16624527	AC190933.3_FG004
AC190934.3_FGT003	1	-	29494077	29494620	AC190934.3_FG003
AC190978.3_FGT007	4	-	152441765	152442272	AC190978.3_FG007
AC190985.3_FGT006	7	-	134352426	134354017	AC190985.3_FG006
AC190990.2_FGT005	5	-	177062973	177064201	AC190990.2_FG005
AC190999.2_FGT004	2	-	184584416	184594798	AC190999.2_FG004
AC191009.3_FGT004	1	+	298580669	298582821	AC191009.3_FG004
AC191012.2_FGT001	3	+	12751821	12752391	AC191012.2_FG001
AC191040.2_FGT002	1	-	11785695	11787050	AC191040.2_FG002
AC191042.4_FGT001	1	-	82652957	82683365	AC191042.4_FG001
AC191048.2_FGT006	5	+	4152737	4153418	AC191048.2_FG006
AC191049.3_FGT007	1	-	165036795	165037191	AC191049.3_FG007
AC191050.3_FGT003	2	+	58280631	58283018	AC191050.3_FG003
AC191064.3_FGT007	9	+	123861502	123862717	AC191064.3_FG007
AC191067.3_FGT005	8	+	80180685	80181411	AC191067.3_FG005
AC191069.3_FGT004	8	-	37663919	37667641	AC191069.3_FG004
AC191069.3_FGT007	8	-	37760174	37760644	AC191069.3_FG007
AC191070.3_FGT006	4	-	42471253	42473682	AC191070.3_FG006
AC191071.3_FGT001	9	-	150488296	150491567	AC191071.3_FG001
AC191073.2_FGT001	2	+	62584522	62585198	AC191073.2_FG001
AC191073.2_FGT003	2	+	62494210	62496392	AC191073.2_FG003
AC191097.3_FGT007	4	+	195504281	195504977	AC191097.3_FG007
AC191098.3_FGT002	7	+	51535239	51535670	AC191098.3_FG002
AC191107.4_FGT001	2	-	169254363	169256769	AC191107.4_FG001
AC191107.4_FGT002	2	+	169333397	169334185	AC191107.4_FG002
AC191113.2_FGT002	2	-	6355758	6357735	AC191113.2_FG002
AC191115.3_FGT002	2	+	83958317	83968047	AC191115.3_FG002
AC191147.3_FGT002	5	-	151217540	151217981	AC191147.3_FG002
AC191246.3_FGT004	5	-	172992140	172992650	AC191246.3_FG004
AC191246.3_FGT006	5	-	172974499	172976326	AC191246.3_FG006
AC191251.3_FGT005	5	+	4975863	4996645	AC191251.3_FG005
AC191253.3_FGT004	9	-	116842523	116843734	AC191253.3_FG004
AC191254.3_FGT001	5	-	176237626	176239162	AC191254.3_FG001
AC191264.3_FGT002	7	+	150190043	150192614	AC191264.3_FG002
AC191264.3_FGT003	7	+	150193437	150195599	AC191264.3_FG003
AC191279.2_FGT001	10	+	7317399	7318281	AC191279.2_FG001
AC191279.2_FGT003	10	-	7328021	7329110	AC191279.2_FG003
AC191283.3_FGT004	2	+	115393594	115399222	AC191283.3_FG004
AC191297.3_FGT004	3	+	27438252	27438594	AC191297.3_FG004
AC191305.3_FGT002	4	-	217887577	217888477	AC191305.3_FG002
AC191317.3_FGT009	1	+	64989862	64990393	AC191317.3_FG009
AC191328.3_FGT002	4	-	123716437	123716659	AC191328.3_FG002
AC191330.3_FGT001	1	+	7106940	7110013	AC191330.3_FG001
AC191338.3_FGT002	2	-	72010854	72012815	AC191338.3_FG002
AC191360.3_FGT004	4	+	238950155	238950641	AC191360.3_FG004
AC191360.3_FGT015	4	-	238836450	238838011	AC191360.3_FG015
AC191361.4_FGT006	5	-	213949329	213949863	AC191361.4_FG006
AC191362.3_FGT002	1	+	133189249	133189462	AC191362.3_FG002
AC191380.3_FGT001	1	-	169204281	169204968	AC191380.3_FG001
AC191401.3_FGT009	6	-	156893983	156894884	AC191401.3_FG009
AC191401.3_FGT013	6	+	156801863	156802271	AC191401.3_FG013
AC191410.4_FGT004	5	-	204832978	204833720	AC191410.4_FG004
AC191412.3_FGT005	4	+	199048455	199088565	AC191412.3_FG005
AC191418.3_FGT003	4	-	199271064	199271457	AC191418.3_FG003
AC191421.3_FGT001	9	+	117412976	117413435	AC191421.3_FG001
AC191523.3_FGT001	4	+	30027478	30028656	AC191523.3_FG001
AC191526.3_FGT001	5	-	217808471	217811717	AC191526.3_FG001
AC191526.3_FGT004	5	-	217884800	217885139	AC191526.3_FG004
AC191534.3_FGT003	7	+	27685031	27687705	AC191534.3_FG003
AC191539.4_FGT001	3	-	201248394	201248937	AC191539.4_FG001
AC191541.4_FGT005	3	-	205611714	205614907	AC191541.4_FG005
AC191548.3_FGT005	4	-	29140088	29140577	AC191548.3_FG005
AC191551.3_FGT003	3	-	47075946	47079282	AC191551.3_FG003
AC191562.3_FGT008	3	+	134807705	134808146	AC191562.3_FG008
AC191564.3_FGT003	4	+	42943589	42944240	AC191564.3_FG003
AC191568.3_FGT010	3	+	26086985	26088559	AC191568.3_FG010
AC191575.2_FGT001	1	-	295351658	295380113	AC191575.2_FG001
AC191577.3_FGT004	5	-	137163652	137165548	AC191577.3_FG004
AC191578.3_FGT003	3	+	155668210	155668945	AC191578.3_FG003
AC191589.3_FGT003	1	+	72606680	72607465	AC191589.3_FG003
AC191598.3_FGT007	9	+	150501768	150503117	AC191598.3_FG007
AC191601.1_FGT003	2	+	231094449	231096233	AC191601.1_FG003
AC191622.3_FGT003	6	-	167778523	167780496	AC191622.3_FG003
AC191622.3_FGT005	6	+	167798206	167798665	AC191622.3_FG005
AC191650.3_FGT003	3	-	153408551	153409259	AC191650.3_FG003
AC191654.3_FGT004	2	-	16367029	16367536	AC191654.3_FG004
AC191676.3_FGT011	5	+	15563427	15564322	AC191676.3_FG011
AC191686.3_FGT002	3	-	56333767	56334247	AC191686.3_FG002
AC191691.3_FGT011	4	+	14237550	14238105	AC191691.3_FG011
AC191692.3_FGT001	4	-	61973131	61973875	AC191692.3_FG001
AC191704.3_FGT007	7	-	2740108	2740937	AC191704.3_FG007
AC191708.3_FGT001	10	+	78708554	78709655	AC191708.3_FG001
AC191708.3_FGT002	10	-	78755644	78756736	AC191708.3_FG002
AC191731.3_FGT001	7	+	57435369	57436371	AC191731.3_FG001
AC191735.3_FGT009	7	-	149929010	149929828	AC191735.3_FG009
AC191748.3_FGT001	3	-	216809236	216812148	AC191748.3_FG001
AC191771.3_FGT008	5	-	60628740	60630484	AC191771.3_FG008
AC191778.3_FGT001	4	+	17897174	17897693	AC191778.3_FG001
AC191782.3_FGT001	3	-	67992821	67993699	AC191782.3_FG001
AC191790.3_FGT005	3	-	89634304	89636341	AC191790.3_FG005
AC191804.4_FGT002	5	-	153179881	153180915	AC191804.4_FG002
AC191927.2_FGT002	6	-	114450236	114450671	AC191927.2_FG002
AC191961.3_FGT009	2	+	14880367	14884044	AC191961.3_FG009
AC192175.3_FGT001	9	-	153149245	153149662	AC192175.3_FG001
AC192177.3_FGT008	4	+	38828375	38828693	AC192177.3_FG008
AC192204.3_FGT005	1	+	204114530	204116230	AC192204.3_FG005
AC192240.3_FGT005	5	+	67242721	67243308	AC192240.3_FG005
AC192244.3_FGT007	5	+	76249825	76253070	AC192244.3_FG007
AC192330.1_FGT004	10	+	140022557	140024393	AC192330.1_FG004
AC192356.3_FGT003	7	-	161979518	161984214	AC192356.3_FG003
AC192362.3_FGT002	1	+	230184093	230184737	AC192362.3_FG002
AC192362.3_FGT003	1	+	230180971	230183764	AC192362.3_FG003
AC192367.2_FGT002	4	-	58518574	58521812	AC192367.2_FG002
AC192368.3_FGT009	4	+	65912988	65913486	AC192368.3_FG009
AC192372.3_FGT003	5	-	124117903	124118251	AC192372.3_FG003
AC192381.3_FGT004	1	-	285408819	285409221	AC192381.3_FG004
AC192405.3_FGT001	4	-	207200919	207201857	AC192405.3_FG001
AC192451.3_FGT001	5	-	137892669	137896628	AC192451.3_FG001
AC192608.3_FGT004	1	+	202565596	202565989	AC192608.3_FG004
AC193318.3_FGT006	3	-	184320028	184320821	AC193318.3_FG006
AC193319.3_FGT004	4	+	85167504	85167993	AC193319.3_FG004
AC193324.3_FGT002	10	+	137961402	137970118	AC193324.3_FG002
AC193335.3_FGT001	1	-	174078431	174078818	AC193335.3_FG001
AC193353.3_FGT002	3	+	143626451	143633454	AC193353.3_FG002
AC193379.3_FGT001	3	-	186117859	186125832	AC193379.3_FG001
AC193402.3_FGT004	10	-	120463512	120465060	AC193402.3_FG004
AC193423.3_FGT003	2	-	81707361	81708162	AC193423.3_FG003
AC193430.3_FGT008	8	-	142627969	142628734	AC193430.3_FG008
AC193440.3_FGT009	2	+	47488905	47491448	AC193440.3_FG009
AC193464.3_FGT001	3	+	45918679	45919659	AC193464.3_FG001
AC193466.3_FGT001	2	+	176426425	176426917	AC193466.3_FG001
AC193479.2_FGT002	8	+	68570298	68570751	AC193479.2_FG002
AC193499.3_FGT004	2	-	175196635	175197340	AC193499.3_FG004
AC193499.3_FGT007	2	-	175209220	175211008	AC193499.3_FG007
AC193500.3_FGT003	1	+	1778108	1779260	AC193500.3_FG003
AC193502.3_FGT004	7	-	100711665	100714941	AC193502.3_FG004
AC193503.3_FGT004	7	+	9136953	9137496	AC193503.3_FG004
AC193576.3_FGT003	10	+	96482979	96483506	AC193576.3_FG003
AC193591.3_FGT001	4	+	227329605	227330112	AC193591.3_FG001
AC193592.3_FGT001	9	+	40376349	40380250	AC193592.3_FG001
AC193598.3_FGT002	6	+	5506217	5510111	AC193598.3_FG002
AC193606.2_FGT001	5	-	79212357	79213101	AC193606.2_FG001
AC193606.2_FGT005	5	-	79233627	79234620	AC193606.2_FG005
AC193625.3_FGT008	4	+	12114483	12114930	AC193625.3_FG008
AC193625.3_FGT010	4	-	12121731	12124886	AC193625.3_FG010
AC193630.3_FGT003	9	-	19940857	19942697	AC193630.3_FG003
AC193630.3_FGT004	9	-	19937243	19938146	AC193630.3_FG004
AC193632.2_FGT002	4	-	39826988	39829330	AC193632.2_FG002
AC193645.3_FGT006	10	+	82399997	82401602	AC193645.3_FG006
AC193646.3_FGT002	9	+	129985890	129986852	AC193646.3_FG002
AC193658.3_FGT001	9	+	25190395	25190842	AC193658.3_FG001
AC193668.3_FGT009	9	-	21969193	21973214	AC193668.3_FG009
AC193744.3_FGT009	4	-	241549375	241550227	AC193744.3_FG009
AC193745.3_FGT002	1	-	283262937	283264167	AC193745.3_FG002
AC193745.3_FGT003	1	-	283267200	283268391	AC193745.3_FG003
AC193754.3_FGT005	2	-	36663170	36663836	AC193754.3_FG005
AC193754.3_FGT008	2	-	36509304	36511344	AC193754.3_FG008
AC193756.3_FGT001	1	-	135636034	135636463	AC193756.3_FG001
AC193767.3_FGT003	10	+	148761046	148762234	AC193767.3_FG003
AC193786.3_FGT005	8	+	157462748	157463805	AC193786.3_FG005
AC193787.3_FGT008	2	-	31122099	31122549	AC193787.3_FG008
AC194005.3_FGT004	6	-	61573379	61573991	AC194005.3_FG004
AC194008.3_FGT007	1	+	255693528	255695739	AC194008.3_FG007
AC194016.3_FGT001	2	+	113707960	113708254	AC194016.3_FG001
AC194022.3_FGT013	3	+	2782925	2783195	AC194022.3_FG013
AC194022.3_FGT014	3	+	2784414	2788014	AC194022.3_FG014
AC194031.3_FGT002	9	-	39961162	39961888	AC194031.3_FG002
AC194032.3_FGT010	9	-	151962827	151965794	AC194032.3_FG010
AC194039.4_FGT009	3	-	217011846	217012362	AC194039.4_FG009
AC194045.3_FGT001	9	-	54415590	54416186	AC194045.3_FG001
AC194047.3_FGT006	8	-	91534992	91536504	AC194047.3_FG006
AC194056.3_FGT008	3	+	213630023	213630296	AC194056.3_FG008
AC194072.3_FGT005	1	-	282611389	282613185	AC194072.3_FG005
AC194097.3_FGT008	8	-	173313493	173314134	AC194097.3_FG008
AC194097.3_FGT009	8	-	173304353	173305010	AC194097.3_FG009
AC194101.3_FGT001	3	-	99491543	99492377	AC194101.3_FG001
AC194103.3_FGT006	10	-	18735053	18735839	AC194103.3_FG006
AC194104.3_FGT007	10	+	5392132	5393161	AC194104.3_FG007
AC194104.3_FGT010	10	-	5379671	5379896	AC194104.3_FG010
AC194112.3_FGT001	8	-	65613366	65614416	AC194112.3_FG001
AC194133.3_FGT004	4	+	208897528	208899388	AC194133.3_FG004
AC194136.3_FGT001	10	+	85464869	85465292	AC194136.3_FG001
AC194157.3_FGT001	2	-	81442789	81442993	AC194157.3_FG001
AC194158.3_FGT005	5	+	17912795	17913389	AC194158.3_FG005
AC194163.3_FGT001	2	+	138128774	138129758	AC194163.3_FG001
AC194163.3_FGT002	2	-	138072492	138072885	AC194163.3_FG002
AC194163.3_FGT003	2	-	138079565	138080351	AC194163.3_FG003
AC194172.3_FGT008	1	-	190104934	190108397	AC194172.3_FG008
AC194174.3_FGT003	7	+	102167862	102168387	AC194174.3_FG003
AC194176.3_FGT002	1	-	183553492	183554083	AC194176.3_FG002
AC194180.3_FGT004	4	+	189417194	189417716	AC194180.3_FG004
AC194203.3_FGT003	2	-	213151790	213152213	AC194203.3_FG003
AC194206.3_FGT005	8	-	58652003	58654013	AC194206.3_FG005
AC194214.3_FGT002	6	+	139300374	139303741	AC194214.3_FG002
AC194219.3_FGT002	5	-	39164679	39165802	AC194219.3_FG002
AC194259.3_FGT001	4	+	241819170	241822183	AC194259.3_FG001
AC194264.3_FGT006	1	+	205546204	205550030	AC194264.3_FG006
AC194272.3_FGT003	1	+	195589977	195590806	AC194272.3_FG003
AC194273.3_FGT006	10	-	78970792	78971887	AC194273.3_FG006
AC194273.3_FGT007	10	+	78917352	78918481	AC194273.3_FG007
AC194298.3_FGT005	3	-	204655709	204655898	AC194298.3_FG005
AC194321.3_FGT009	5	+	174492061	174492562	AC194321.3_FG009
AC194325.3_FGT006	2	-	33715515	33716473	AC194325.3_FG006
AC194335.3_FGT001	4	+	37631220	37632311	AC194335.3_FG001
AC194338.3_FGT008	5	-	16638425	16639358	AC194338.3_FG008
AC194341.4_FGT001	8	+	140931128	140932863	AC194341.4_FG001
AC194341.4_FGT002	8	-	140927426	140929545	AC194341.4_FG002
AC194341.4_FGT003	8	+	140924161	140926362	AC194341.4_FG003
AC194341.4_FGT004	8	+	140911383	140913126	AC194341.4_FG004
AC194350.3_FGT001	6	+	118364042	118367227	AC194350.3_FG001
AC194355.3_FGT002	8	-	55711555	55712497	AC194355.3_FG002
AC194356.3_FGT002	4	-	138547275	138547824	AC194356.3_FG002
AC194357.3_FGT003	4	-	197908195	197908633	AC194357.3_FG003
AC194362.3_FGT003	3	-	232080383	232081786	AC194362.3_FG003
AC194380.3_FGT008	1	-	185442495	185445921	AC194380.3_FG008
AC194402.2_FGT003	5	+	14585398	14587922	AC194402.2_FG003
AC194402.2_FGT004	5	+	14670590	14671175	AC194402.2_FG004
AC194405.3_FGT009	8	-	171121227	171122371	AC194405.3_FG009
AC194405.3_FGT021	8	+	171144206	171148531	AC194405.3_FG021
AC194410.3_FGT002	10	+	31954809	31955631	AC194410.3_FG002
AC194425.3_FGT005	3	+	191337215	191338021	AC194425.3_FG005
AC194428.3_FGT006	1	-	5010339	5014205	AC194428.3_FG006
AC194428.3_FGT007	1	+	5015764	5017122	AC194428.3_FG007
AC194438.3_FGT005	8	+	67420481	67420964	AC194438.3_FG005
AC194439.3_FGT002	8	-	84942528	84945500	AC194439.3_FG002
AC194452.3_FGT001	1	-	179600414	179600879	AC194452.3_FG001
AC194457.3_FGT001	7	-	39580163	39581666	AC194457.3_FG001
AC194467.3_FGT006	10	+	39191729	39195480	AC194467.3_FG006
AC194472.3_FGT001	2	+	216726880	216728163	AC194472.3_FG001
AC194478.3_FGT005	6	+	72418626	72421164	AC194478.3_FG005
AC194480.3_FGT001	1	+	172316317	172316563	AC194480.3_FG001
AC194480.3_FGT003	1	-	172238460	172238706	AC194480.3_FG003
AC194481.3_FGT002	10	+	88964645	88965792	AC194481.3_FG002
AC194485.3_FGT002	10	-	108760220	108760839	AC194485.3_FG002
AC194591.2_FGT004	5	+	97225868	97226664	AC194591.2_FG004
AC194591.2_FGT005	5	-	97303299	97303779	AC194591.2_FG005
AC194592.2_FGT001	6	-	122564765	122566078	AC194592.2_FG001
AC194597.2_FGT001	6	-	54811345	54811882	AC194597.2_FG001
AC194609.2_FGT003	1	-	176075757	176076456	AC194609.2_FG003
AC194613.2_FGT002	5	+	122298474	122298951	AC194613.2_FG002
AC194633.3_FGT014	8	-	8339030	8340542	AC194633.3_FG014
AC194666.2_FGT010	4	+	9731221	9737764	AC194666.2_FG010
AC194670.2_FGT001	4	-	206659750	206662301	AC194670.2_FG001
AC194705.3_FGT004	2	+	44365339	44366851	AC194705.3_FG004
AC194712.3_FGT002	4	-	151322914	151323673	AC194712.3_FG002
AC194719.3_FGT002	9	+	9975229	9975769	AC194719.3_FG002
AC194734.3_FGT004	3	-	23531330	23531741	AC194734.3_FG004
AC194824.2_FGT003	6	-	120712612	120715006	AC194824.2_FG003
AC194824.2_FGT005	6	+	120691964	120693246	AC194824.2_FG005
AC194828.3_FGT004	6	+	150935118	150935916	AC194828.3_FG004
AC194828.3_FGT012	6	-	151062086	151062677	AC194828.3_FG012
AC194839.3_FGT001	3	+	164384864	164385685	AC194839.3_FG001
AC194852.3_FGT007	6	+	103800721	103802269	AC194852.3_FG007
AC194853.1_FGT002	6	-	77645496	77645936	AC194853.1_FG002
AC194856.3_FGT002	1	+	116717061	116717268	AC194856.3_FG002
AC194856.3_FGT007	1	+	116723824	116724031	AC194856.3_FG007
AC194863.3_FGT004	1	+	8569051	8572241	AC194863.3_FG004
AC194863.3_FGT006	1	-	8547167	8548644	AC194863.3_FG006
AC194863.3_FGT007	1	+	8544539	8546471	AC194863.3_FG007
AC194878.3_FGT001	9	+	25691480	25692017	AC194878.3_FG001
AC194878.3_FGT002	9	+	25697976	25698513	AC194878.3_FG002
AC194895.3_FGT004	3	+	6970006	6970235	AC194895.3_FG004
AC194897.4_FGT003	4	-	129648163	129649238	AC194897.4_FG003
AC194897.4_FGT005	4	+	129686257	129687402	AC194897.4_FG005
AC194898.3_FGT003	8	-	43058504	43061085	AC194898.3_FG003
AC194905.2_FGT001	1	+	148239636	148240755	AC194905.2_FG001
AC194905.2_FGT003	1	+	148324926	148326847	AC194905.2_FG003
AC194912.3_FGT003	5	-	195161824	195162409	AC194912.3_FG003
AC194914.3_FGT002	1	-	99547305	99547944	AC194914.3_FG002
AC194937.3_FGT004	5	+	118968176	118969340	AC194937.3_FG004
AC194940.3_FGT001	9	+	119309280	119309541	AC194940.3_FG001
AC194942.3_FGT001	8	+	104735395	104738151	AC194942.3_FG001
AC194965.4_FGT001	6	-	127561039	127564728	AC194965.4_FG001
AC194965.4_FGT004	6	-	127629031	127630234	AC194965.4_FG004
AC194970.5_FGT001	2	-	207900563	207901904	AC194970.5_FG001
AC194970.5_FGT002	2	-	207890125	207891291	AC194970.5_FG002
AC194970.5_FGT004	2	+	208015584	208027031	AC194970.5_FG004
AC194970.5_FGT005	2	-	207914735	207919278	AC194970.5_FG005
AC194970.5_FGT009	2	+	207929472	207932536	AC194970.5_FG009
AC194972.2_FGT001	3	+	212911820	212912714	AC194972.2_FG001
AC194974.3_FGT001	5	+	207615070	207615712	AC194974.3_FG001
AC194974.3_FGT005	5	-	207712200	207715302	AC194974.3_FG005
AC194977.2_FGT004	7	-	160055378	160061649	AC194977.2_FG004
AC194980.3_FGT002	4	+	177635393	177635795	AC194980.3_FG002
AC194980.3_FGT005	4	+	177656859	177657159	AC194980.3_FG005
AC195058.3_FGT003	10	+	79551233	79551644	AC195058.3_FG003
AC195135.3_FGT002	1	-	288876422	288876695	AC195135.3_FG002
AC195138.3_FGT004	7	-	163631783	163632255	AC195138.3_FG004
AC195147.3_FGT001	7	+	168147614	168148658	AC195147.3_FG001
AC195147.3_FGT008	7	+	168121925	168122396	AC195147.3_FG008
AC195148.3_FGT001	9	+	81275071	81275633	AC195148.3_FG001
